# Renewables.ninja Weather (Point API) - -32.584, 26.601 - Version: 1.0 - License: https://science.nasa.gov/earth-science/earth-science-data/data-information-policy - Reference: https://www.renewables.ninja/
# Units: time in UTC, local_time in Africa/Johannesburg, t2m in ºC, prectotland in mm/h, swgdn in W/m², swtdn in W/m², cldtot in fraction
# {"units": {"time": "UTC", "local_time": "Africa/Johannesburg", "t2m": "\u00baC", "prectotland": "mm/h", "swgdn": "W/m\u00b2", "swtdn": "W/m\u00b2", "cldtot": "fraction"}, "params": {"local_time": true, "header": true, "lat": "-32.58408641596155", "lon": "26.60120807735355", "date_from": "2019-01-01", "date_to": "2019-12-31", "dataset": "merra2", "var_t2m": true, "var_prectotland": true, "var_precsnoland": false, "var_snomas": false, "var_rhoa": false, "var_swgdn": true, "var_swtdn": true, "var_cldtot": true}}
time,local_time,t2m,prectotland,swgdn,swtdn,cldtot
2019-01-15 02:00,2019-01-15 04:00,15.242,0.031,0,0,0.330
2019-01-15 03:00,2019-01-15 05:00,15.321,0.041,27.225,76.782,0.368
2019-01-15 04:00,2019-01-15 06:00,16.637,0.044,169.076,353.799,0.268
2019-01-15 05:00,2019-01-15 07:00,19.161,0.044,395.452,635.257,0.114
2019-01-15 06:00,2019-01-15 08:00,22.533,0.045,659.949,892.180,0.033
2019-01-15 07:00,2019-01-15 09:00,25.489,0.042,858.593,1107.327,0.014
2019-01-15 08:00,2019-01-15 10:00,27.768,0.026,995.697,1265.291,0.018
2019-01-15 09:00,2019-01-15 11:00,29.377,0.018,1064.403,1356.021,0.024
2019-01-15 10:00,2019-01-15 12:00,30.451,0.024,1083.246,1373.018,0.052
2019-01-15 11:00,2019-01-15 13:00,30.632,0.040,990.080,1315.150,0.116
2019-01-15 12:00,2019-01-15 14:00,29.728,0.052,805.000,1186.361,0.195
2019-01-15 13:00,2019-01-15 15:00,27.876,0.087,626.117,995.401,0.194
2019-01-15 14:00,2019-01-15 16:00,25.414,0.107,493.057,755.261,0.224
2019-01-15 15:00,2019-01-15 17:00,22.489,0.115,257.891,482.259,0.316
2019-01-15 16:00,2019-01-15 18:00,19.765,0.126,75.986,195.092,0.367
2019-01-15 17:00,2019-01-15 19:00,17.660,0.134,0.903,4.847,0.398
2019-01-15 18:00,2019-01-15 20:00,16.649,0.164,0,0,0.422
2019-01-15 19:00,2019-01-15 21:00,16.149,0.151,0,0,0.437
2019-01-15 20:00,2019-01-15 22:00,15.818,0.138,0,0,0.444
2019-01-15 21:00,2019-01-15 23:00,15.556,0.124,0,0,0.437
2019-01-15 22:00,2019-01-16 00:00,15.329,0.122,0,0,0.425
2019-01-15 23:00,2019-01-16 01:00,15.142,0.127,0,0,0.406
2019-01-16 00:00,2019-01-16 02:00,15.003,0.044,0,0,0.408
2019-01-16 01:00,2019-01-16 03:00,14.926,0.049,0,0,0.406
2019-01-16 02:00,2019-01-16 04:00,14.876,0.052,0,0,0.397
2019-01-16 03:00,2019-01-16 05:00,14.980,0.059,22.630,74.997,0.393
2019-01-16 04:00,2019-01-16 06:00,15.992,0.072,150.516,351.549,0.306
2019-01-16 05:00,2019-01-16 07:00,18.056,0.075,382.515,633.366,0.105
2019-01-16 06:00,2019-01-16 08:00,21.127,0.098,628.580,890.661,0.104
2019-01-16 07:00,2019-01-16 09:00,23.710,0.092,772.232,1105.827,0.157
2019-01-16 08:00,2019-01-16 10:00,25.841,0.070,909.617,1264.254,0.178
2019-01-16 09:00,2019-01-16 11:00,27.436,0.056,996.079,1354.984,0.183
2019-01-16 10:00,2019-01-16 12:00,28.121,0.051,945.214,1372.018,0.239
2019-01-16 11:00,2019-01-16 13:00,28.124,0.046,874.398,1313.916,0.245
2019-01-16 12:00,2019-01-16 14:00,27.532,0.049,776.171,1185.095,0.299
2019-01-16 13:00,2019-01-16 15:00,26.206,0.056,617.319,993.901,0.264
2019-01-16 14:00,2019-01-16 16:00,24.499,0.063,457.211,753.469,0.235
2019-01-16 15:00,2019-01-16 17:00,22.657,0.056,261.408,480.193,0.277
2019-01-16 16:00,2019-01-16 18:00,20.572,0.054,84.009,192.706,0.289
2019-01-16 17:00,2019-01-16 19:00,18.434,0.062,0.910,4.383,0.324
2019-01-16 18:00,2019-01-16 20:00,17.271,0.063,0,0,0.334
2019-01-16 19:00,2019-01-16 21:00,16.711,0.058,0,0,0.328
2019-01-16 20:00,2019-01-16 22:00,16.399,0.052,0,0,0.312
2019-01-16 21:00,2019-01-16 23:00,16.204,0.046,0,0,0.299
2019-01-16 22:00,2019-01-17 00:00,16.068,0.040,0,0,0.291
2019-01-16 23:00,2019-01-17 01:00,15.955,0.030,0,0,0.285
2019-01-17 00:00,2019-01-17 02:00,15.844,0.025,0,0,0.277
2019-01-17 01:00,2019-01-17 03:00,15.710,0.023,0,0,0.270
2019-01-17 02:00,2019-01-17 04:00,15.584,0.021,0,0,0.262
2019-01-17 03:00,2019-01-17 05:00,15.664,0.022,27.003,73.156,0.271
2019-01-17 04:00,2019-01-17 06:00,17.176,0.020,177.407,349.290,0.220
2019-01-17 05:00,2019-01-17 07:00,20.011,0.013,417.985,631.483,0.025
2019-01-17 06:00,2019-01-17 08:00,24.021,0.007,666.533,888.911,0.012
2019-01-17 07:00,2019-01-17 09:00,28.153,0.004,857.603,1104.327,0.004
2019-01-17 08:00,2019-01-17 10:00,31.286,0.003,998.841,1262.973,0.003
2019-01-17 09:00,2019-01-17 11:00,33.380,0.001,1080.553,1353.751,0.003
2019-01-17 10:00,2019-01-17 12:00,34.574,0,1091.090,1370.799,0.021
2019-01-17 11:00,2019-01-17 13:00,35.015,0.001,1014.337,1312.879,0.030
2019-01-17 12:00,2019-01-17 14:00,34.957,0.001,919.432,1183.814,0.039
2019-01-17 13:00,2019-01-17 15:00,34.151,0.003,741.638,992.359,0.054
2019-01-17 14:00,2019-01-17 16:00,32.535,0.004,532.553,751.627,0.016
2019-01-17 15:00,2019-01-17 17:00,30.100,0.005,316.184,478.068,0.014
2019-01-17 16:00,2019-01-17 18:00,26.918,0.006,102.264,190.201,0.004
2019-01-17 17:00,2019-01-17 19:00,23.685,0.013,1.024,3.929,0.059
2019-01-17 18:00,2019-01-17 20:00,21.957,0.017,0,0,0.074
2019-01-17 19:00,2019-01-17 21:00,20.959,0.014,0,0,0.106
2019-01-17 20:00,2019-01-17 22:00,20.336,0.012,0,0,0.168
2019-01-17 21:00,2019-01-17 23:00,19.990,0.006,0,0,0.156
2019-01-17 22:00,2019-01-18 00:00,19.594,0.003,0,0,0.125
2019-01-17 23:00,2019-01-18 01:00,19.013,0.003,0,0,0.068
2019-01-18 00:00,2019-01-18 02:00,18.413,0.003,0,0,0.037
2019-01-18 01:00,2019-01-18 03:00,17.990,0.002,0,0,0.029
2019-01-18 02:00,2019-01-18 04:00,17.624,0.001,0,0,0.026
2019-01-18 03:00,2019-01-18 05:00,17.891,0.002,32.612,71.288,0.041
2019-01-18 04:00,2019-01-18 06:00,20.688,0.003,213.854,346.973,0.056
2019-01-18 05:00,2019-01-18 07:00,23.310,0.001,431.739,629.483,0.019
2019-01-18 06:00,2019-01-18 08:00,26.568,0,673.238,887.161,0.005
2019-01-18 07:00,2019-01-18 09:00,30.123,0,866.797,1102.827,0
2019-01-18 08:00,2019-01-18 10:00,33.108,0,1011.317,1261.521,0
2019-01-18 09:00,2019-01-18 11:00,35.267,0,1100.215,1352.521,0
2019-01-18 10:00,2019-01-18 12:00,36.641,0,1124.504,1369.518,0
2019-01-18 11:00,2019-01-18 13:00,36.889,0,1076.855,1311.416,0
2019-01-18 12:00,2019-01-18 14:00,35.515,0,956.573,1182.314,0
2019-01-18 13:00,2019-01-18 15:00,32.659,0.001,775.837,990.627,0.002
2019-01-18 14:00,2019-01-18 16:00,28.023,0.007,554.155,749.719,0.047
2019-01-18 15:00,2019-01-18 17:00,22.542,0.023,293.249,475.818,0.188
2019-01-18 16:00,2019-01-18 18:00,18.154,0.046,81.577,187.628,0.315
2019-01-18 17:00,2019-01-18 19:00,16.151,0.049,0.503,3.489,0.505
2019-01-18 18:00,2019-01-18 20:00,15.558,0.038,0,0,0.601
2019-01-18 19:00,2019-01-18 21:00,15.005,0.041,0,0,0.632
2019-01-18 20:00,2019-01-18 22:00,14.348,0.051,0,0,0.576
2019-01-18 21:00,2019-01-18 23:00,13.669,0.056,0,0,0.583
2019-01-18 22:00,2019-01-19 00:00,13.002,0.058,0,0,0.575
2019-01-18 23:00,2019-01-19 01:00,12.352,0.045,0,0,0.601
2019-01-19 00:00,2019-01-19 02:00,11.842,0.032,0,0,0.614
2019-01-19 01:00,2019-01-19 03:00,11.409,0.019,0,0,0.595
2019-01-19 02:00,2019-01-19 04:00,10.993,0.011,0,0,0.583
2019-01-19 03:00,2019-01-19 05:00,10.739,0.006,16.200,69.361,0.476
2019-01-19 04:00,2019-01-19 06:00,11.303,0.002,188.834,344.528,0.240
2019-01-19 05:00,2019-01-19 07:00,12.868,0,455.398,627.233,0.004
2019-01-19 06:00,2019-01-19 08:00,15.139,0,709.375,885.411,0
2019-01-19 07:00,2019-01-19 09:00,17.571,0,907.419,1101.327,0
2019-01-19 08:00,2019-01-19 10:00,19.772,0,1052.995,1260.254,0
2019-01-19 09:00,2019-01-19 11:00,21.583,0,1136.407,1351.203,0
2019-01-19 10:00,2019-01-19 12:00,22.979,0,1150.726,1368.481,0
2019-01-19 11:00,2019-01-19 13:00,23.798,0,1094.395,1310.332,0
2019-01-19 12:00,2019-01-19 14:00,23.889,0,972.511,1180.814,0
2019-01-19 13:00,2019-01-19 15:00,23.269,0,795.976,988.968,0
2019-01-19 14:00,2019-01-19 16:00,21.885,0,578.550,747.719,0
2019-01-19 15:00,2019-01-19 17:00,19.795,0,339.061,473.488,0
2019-01-19 16:00,2019-01-19 18:00,16.962,0,109.215,184.963,0
2019-01-19 17:00,2019-01-19 19:00,13.951,0,0.873,3.059,0.002
2019-01-19 18:00,2019-01-19 20:00,11.938,0,0,0,0.004
2019-01-19 19:00,2019-01-19 21:00,10.593,0,0,0,0.136
2019-01-19 20:00,2019-01-19 22:00,9.987,0,0,0,0.197
2019-01-19 21:00,2019-01-19 23:00,9.648,0.001,0,0,0.442
2019-01-19 22:00,2019-01-20 00:00,9.504,0.001,0,0,0.471
2019-01-19 23:00,2019-01-20 01:00,9.288,0.002,0,0,0.458
2019-01-20 00:00,2019-01-20 02:00,9.063,0.001,0,0,0.455
2019-01-20 01:00,2019-01-20 03:00,8.903,0.001,0,0,0.352
2019-01-20 02:00,2019-01-20 04:00,8.368,0,0,0,0.187
2019-01-20 03:00,2019-01-20 05:00,8.062,0,32.355,67.423,0.104
2019-01-20 04:00,2019-01-20 06:00,10.564,0,226.521,342.019,0.036
2019-01-20 05:00,2019-01-20 07:00,13.466,0,475.499,625.074,0
2019-01-20 06:00,2019-01-20 08:00,16.672,0,708.407,883.619,0
2019-01-20 07:00,2019-01-20 09:00,19.745,0,904.740,1099.780,0
2019-01-20 08:00,2019-01-20 10:00,22.604,0,1049.589,1258.754,0.002
2019-01-20 09:00,2019-01-20 11:00,25.008,0,1131.560,1349.984,0.027
2019-01-20 10:00,2019-01-20 12:00,26.907,0,1145.966,1367.018,0.085
2019-01-20 11:00,2019-01-20 13:00,28.231,0,1090.348,1308.832,0.240
2019-01-20 12:00,2019-01-20 14:00,28.853,0,967.714,1179.277,0.510
2019-01-20 13:00,2019-01-20 15:00,28.716,0,786.595,987.200,0.647
2019-01-20 14:00,2019-01-20 16:00,27.701,0,564.520,745.604,0.650
2019-01-20 15:00,2019-01-20 17:00,25.805,0,318.108,471.101,0.650
2019-01-20 16:00,2019-01-20 18:00,22.815,0,93.040,182.213,0.739
2019-01-20 17:00,2019-01-20 19:00,19.178,0,0.687,2.650,0.853
2019-01-20 18:00,2019-01-20 20:00,17.232,0.002,0,0,0.916
2019-01-20 19:00,2019-01-20 21:00,15.859,0.003,0,0,0.806
2019-01-20 20:00,2019-01-20 22:00,14.716,0.004,0,0,0.402
2019-01-20 21:00,2019-01-20 23:00,13.962,0.003,0,0,0.097
2019-01-20 22:00,2019-01-21 00:00,13.402,0.001,0,0,0.053
2019-01-20 23:00,2019-01-21 01:00,12.887,0.001,0,0,0.139
2019-01-21 00:00,2019-01-21 02:00,12.572,0.002,0,0,0.427
2019-01-21 01:00,2019-01-21 03:00,12.624,0.003,0,0,0.604
2019-01-21 02:00,2019-01-21 04:00,12.877,0.001,0,0,0.599
2019-01-21 03:00,2019-01-21 05:00,13.684,0,28.502,65.459,0.306
2019-01-21 04:00,2019-01-21 06:00,18.052,0,229.852,339.394,0.037
2019-01-21 05:00,2019-01-21 07:00,22.830,0,476.292,622.824,0
2019-01-21 06:00,2019-01-21 08:00,28.869,0,708.541,881.619,0
2019-01-21 07:00,2019-01-21 09:00,32.183,0,905.859,1097.827,0
2019-01-21 08:00,2019-01-21 10:00,34.336,0,1050.923,1257.254,0
2019-01-21 09:00,2019-01-21 11:00,36.027,0,1131.188,1348.484,0
2019-01-21 10:00,2019-01-21 12:00,37.241,0,1139.876,1365.518,0
2019-01-21 11:00,2019-01-21 13:00,37.981,0,1079.703,1307.332,0.004
2019-01-21 12:00,2019-01-21 14:00,38.241,0,956.638,1177.595,0.004
2019-01-21 13:00,2019-01-21 15:00,37.997,0,780.525,985.359,0.002
2019-01-21 14:00,2019-01-21 16:00,37.164,0,564.878,743.469,0.005
2019-01-21 15:00,2019-01-21 17:00,35.450,0,328.577,468.592,0.017
2019-01-21 16:00,2019-01-21 18:00,30.695,0,102.868,179.390,0.047
2019-01-21 17:00,2019-01-21 19:00,25.087,0,0.612,2.261,0.107
2019-01-21 18:00,2019-01-21 20:00,21.846,0,0,0,0.192
2019-01-21 19:00,2019-01-21 21:00,19.346,0,0,0,0.310
2019-01-21 20:00,2019-01-21 22:00,17.842,0,0,0,0.570
2019-01-21 21:00,2019-01-21 23:00,16.757,0,0,0,0.785
2019-01-21 22:00,2019-01-22 00:00,15.871,0,0,0,0.916
2019-01-21 23:00,2019-01-22 01:00,15.046,0.001,0,0,0.702
2019-01-22 00:00,2019-01-22 02:00,14.239,0.002,0,0,0.316
2019-01-22 01:00,2019-01-22 03:00,13.523,0.001,0,0,0.077
2019-01-22 02:00,2019-01-22 04:00,12.996,0.001,0,0,0.320
2019-01-22 03:00,2019-01-22 05:00,13.178,0.001,29.941,63.460,0.567
2019-01-22 04:00,2019-01-22 06:00,17.065,0,210.933,336.702,0.638
2019-01-22 05:00,2019-01-22 07:00,20.800,0,435.066,620.464,0.793
2019-01-22 06:00,2019-01-22 08:00,24.855,0,643.691,879.619,0.888
2019-01-22 07:00,2019-01-22 09:00,27.855,0,827.014,1096.243,0.932
2019-01-22 08:00,2019-01-22 10:00,30.343,0,989.615,1255.707,0.863
2019-01-22 09:00,2019-01-22 11:00,32.217,0,1092.744,1346.984,0.641
2019-01-22 10:00,2019-01-22 12:00,33.464,0,1119.341,1364.251,0.248
2019-01-22 11:00,2019-01-22 13:00,34.126,0,1070.918,1305.832,0.010
2019-01-22 12:00,2019-01-22 14:00,34.054,0,951.800,1175.814,0
2019-01-22 13:00,2019-01-22 15:00,33.031,0,777.827,983.450,0
2019-01-22 14:00,2019-01-22 16:00,30.633,0,562.078,741.219,0
2019-01-22 15:00,2019-01-22 17:00,27.199,0,324.372,466.022,0
2019-01-22 16:00,2019-01-22 18:00,23.746,0,99.209,176.446,0
2019-01-22 17:00,2019-01-22 19:00,20.782,0,0.478,1.894,0
2019-01-22 18:00,2019-01-22 20:00,18.966,0.001,0,0,0.007
2019-01-22 19:00,2019-01-22 21:00,17.554,0.004,0,0,0.044
2019-01-22 20:00,2019-01-22 22:00,16.582,0.009,0,0,0.095
2019-01-22 21:00,2019-01-22 23:00,15.836,0.013,0,0,0.118
2019-01-22 22:00,2019-01-23 00:00,15.210,0.021,0,0,0.149
2019-01-22 23:00,2019-01-23 01:00,14.761,0.032,0,0,0.206
2019-01-23 00:00,2019-01-23 02:00,14.542,0.040,0,0,0.303
2019-01-23 01:00,2019-01-23 03:00,14.432,0.050,0,0,0.383
2019-01-23 02:00,2019-01-23 04:00,14.487,0.064,0,0,0.422
2019-01-23 03:00,2019-01-23 05:00,14.607,0.092,17.567,61.443,0.424
2019-01-23 04:00,2019-01-23 06:00,15.635,0.105,137.528,333.952,0.427
2019-01-23 05:00,2019-01-23 07:00,17.360,0.125,303.302,618.056,0.320
2019-01-23 06:00,2019-01-23 08:00,20.021,0.109,533.456,877.369,0.165
2019-01-23 07:00,2019-01-23 09:00,23.196,0.066,793.808,1094.327,0.066
2019-01-23 08:00,2019-01-23 10:00,26.143,0.037,970.237,1253.937,0.026
2019-01-23 09:00,2019-01-23 11:00,28.398,0.021,1051.141,1345.484,0.025
2019-01-23 10:00,2019-01-23 12:00,29.591,0.019,1071.389,1362.518,0.029
2019-01-23 11:00,2019-01-23 13:00,29.607,0.018,1012.666,1304.332,0.047
2019-01-23 12:00,2019-01-23 14:00,28.657,0.018,880.017,1174.277,0.079
2019-01-23 13:00,2019-01-23 15:00,26.967,0.019,711.553,981.426,0.087
2019-01-23 14:00,2019-01-23 16:00,24.585,0.034,505.477,738.945,0.123
2019-01-23 15:00,2019-01-23 17:00,21.821,0.058,269.485,463.342,0.201
2019-01-23 16:00,2019-01-23 18:00,18.739,0.067,72.786,173.465,0.317
2019-01-23 17:00,2019-01-23 19:00,16.020,0.081,0.239,1.556,0.401
2019-01-23 18:00,2019-01-23 20:00,14.451,0.102,0,0,0.445
2019-01-23 19:00,2019-01-23 21:00,13.672,0.086,0,0,0.468
2019-01-23 20:00,2019-01-23 22:00,13.201,0.067,0,0,0.439
2019-01-23 21:00,2019-01-23 23:00,12.828,0.059,0,0,0.449
2019-01-23 22:00,2019-01-24 00:00,12.490,0.059,0,0,0.476
2019-01-23 23:00,2019-01-24 01:00,12.177,0.056,0,0,0.482
2019-01-24 00:00,2019-01-24 02:00,11.899,0.051,0,0,0.522
2019-01-24 01:00,2019-01-24 03:00,11.710,0.049,0,0,0.546
2019-01-24 02:00,2019-01-24 04:00,11.523,0.048,0,0,0.599
2019-01-24 03:00,2019-01-24 05:00,11.498,0.046,12.396,59.407,0.644
2019-01-24 04:00,2019-01-24 06:00,12.042,0.041,94.141,331.068,0.619
2019-01-24 05:00,2019-01-24 07:00,13.222,0.031,227.483,615.464,0.607
2019-01-24 06:00,2019-01-24 08:00,15.116,0.017,384.645,875.236,0.590
2019-01-24 07:00,2019-01-24 09:00,17.617,0.010,563.411,1092.327,0.318
2019-01-24 08:00,2019-01-24 10:00,20.990,0.005,902.715,1252.254,0.121
2019-01-24 09:00,2019-01-24 11:00,23.855,0.004,1043.475,1343.937,0.030
2019-01-24 10:00,2019-01-24 12:00,25.972,0.004,1081.402,1360.981,0.018
2019-01-24 11:00,2019-01-24 13:00,27.326,0.005,1048.845,1302.379,0.010
2019-01-24 12:00,2019-01-24 14:00,27.604,0.007,924.085,1172.277,0.037
2019-01-24 13:00,2019-01-24 15:00,26.711,0.016,739.599,979.316,0.043
2019-01-24 14:00,2019-01-24 16:00,24.522,0.070,519.062,736.562,0.044
2019-01-24 15:00,2019-01-24 17:00,21.330,0.142,298.097,460.626,0.162
2019-01-24 16:00,2019-01-24 18:00,17.868,0.159,76.954,170.340,0.279
2019-01-24 17:00,2019-01-24 19:00,15.312,0.201,0.229,1.243,0.489
2019-01-24 18:00,2019-01-24 20:00,14.274,0.223,0,0,0.579
2019-01-24 19:00,2019-01-24 21:00,13.939,0.210,0,0,0.596
2019-01-24 20:00,2019-01-24 22:00,13.748,0.187,0,0,0.561
2019-01-24 21:00,2019-01-24 23:00,13.573,0.162,0,0,0.531
2019-01-24 22:00,2019-01-25 00:00,13.353,0.130,0,0,0.476
2019-01-24 23:00,2019-01-25 01:00,13.089,0.117,0,0,0.451
2019-01-25 00:00,2019-01-25 02:00,12.858,0.115,0,0,0.465
2019-01-25 01:00,2019-01-25 03:00,12.688,0.119,0,0,0.501
2019-01-25 02:00,2019-01-25 04:00,12.589,0.123,0,0,0.541
2019-01-25 03:00,2019-01-25 05:00,12.724,0.104,14.025,57.354,0.572
2019-01-25 04:00,2019-01-25 06:00,13.650,0.112,114.715,328.181,0.558
2019-01-25 05:00,2019-01-25 07:00,15.276,0.123,275.630,612.941,0.330
2019-01-25 06:00,2019-01-25 08:00,17.966,0.118,541.284,872.986,0.177
2019-01-25 07:00,2019-01-25 09:00,20.999,0.088,781.264,1090.327,0.097
2019-01-25 08:00,2019-01-25 10:00,23.547,0.066,934.064,1250.437,0.066
2019-01-25 09:00,2019-01-25 11:00,25.591,0.058,1030.258,1342.167,0.058
2019-01-25 10:00,2019-01-25 12:00,26.952,0.070,1059.043,1359.434,0.069
2019-01-25 11:00,2019-01-25 13:00,27.292,0.083,975.897,1300.832,0.122
2019-01-25 12:00,2019-01-25 14:00,26.416,0.127,819.413,1170.548,0.152
2019-01-25 13:00,2019-01-25 15:00,24.530,0.236,648.169,977.176,0.195
2019-01-25 14:00,2019-01-25 16:00,21.950,0.319,433.859,734.153,0.275
2019-01-25 15:00,2019-01-25 17:00,19.248,0.347,224.843,457.876,0.425
2019-01-25 16:00,2019-01-25 18:00,16.954,0.312,50.592,167.198,0.545
2019-01-25 17:00,2019-01-25 19:00,15.366,0.303,0.110,0.967,0.520
2019-01-25 18:00,2019-01-25 20:00,14.594,0.295,0,0,0.498
2019-01-25 19:00,2019-01-25 21:00,14.187,0.256,0,0,0.490
2019-01-25 20:00,2019-01-25 22:00,13.904,0.212,0,0,0.464
2019-01-25 21:00,2019-01-25 23:00,13.650,0.219,0,0,0.448
2019-01-25 22:00,2019-01-26 00:00,13.445,0.250,0,0,0.504
2019-01-25 23:00,2019-01-26 01:00,13.286,0.260,0,0,0.533
2019-01-26 00:00,2019-01-26 02:00,13.128,0.388,0,0,0.526
2019-01-26 01:00,2019-01-26 03:00,12.968,0.413,0,0,0.515
2019-01-26 02:00,2019-01-26 04:00,12.840,0.412,0,0,0.520
2019-01-26 03:00,2019-01-26 05:00,12.844,0.362,13.629,55.292,0.572
2019-01-26 04:00,2019-01-26 06:00,13.556,0.377,107.100,325.172,0.556
2019-01-26 05:00,2019-01-26 07:00,14.825,0.380,242.576,610.422,0.473
2019-01-26 06:00,2019-01-26 08:00,16.494,0.378,382.814,870.601,0.444
2019-01-26 07:00,2019-01-26 09:00,18.366,0.340,569.957,1088.243,0.303
2019-01-26 08:00,2019-01-26 10:00,20.492,0.295,797.807,1248.670,0.179
2019-01-26 09:00,2019-01-26 11:00,22.517,0.272,961.758,1340.437,0.093
2019-01-26 10:00,2019-01-26 12:00,24.056,0.248,1030.327,1357.714,0.056
2019-01-26 11:00,2019-01-26 13:00,24.910,0.210,1005.657,1298.832,0.055
2019-01-26 12:00,2019-01-26 14:00,24.855,0.220,881.227,1168.511,0.077
2019-01-26 13:00,2019-01-26 15:00,24.077,0.218,706.844,974.926,0.110
2019-01-26 14:00,2019-01-26 16:00,22.579,0.196,488.048,731.653,0.153
2019-01-26 15:00,2019-01-26 17:00,20.591,0.163,274.930,454.980,0.194
2019-01-26 16:00,2019-01-26 18:00,18.111,0.113,78.438,163.948,0.255
2019-01-26 17:00,2019-01-26 19:00,15.828,0.124,0.144,0.722,0.235
2019-01-26 18:00,2019-01-26 20:00,14.525,0.132,0,0,0.220
2019-01-26 19:00,2019-01-26 21:00,13.770,0.114,0,0,0.253
2019-01-26 20:00,2019-01-26 22:00,13.256,0.093,0,0,0.270
2019-01-26 21:00,2019-01-26 23:00,12.905,0.074,0,0,0.263
2019-01-26 22:00,2019-01-27 00:00,12.568,0.059,0,0,0.270
2019-01-26 23:00,2019-01-27 01:00,12.233,0.049,0,0,0.285
2019-01-27 00:00,2019-01-27 02:00,11.965,0.041,0,0,0.299
2019-01-27 01:00,2019-01-27 03:00,11.760,0.037,0,0,0.310
2019-01-27 02:00,2019-01-27 04:00,11.580,0.034,0,0,0.310
2019-01-27 03:00,2019-01-27 05:00,11.643,0.031,19.919,53.224,0.282
2019-01-27 04:00,2019-01-27 06:00,13.312,0.018,172.958,322.047,0.175
2019-01-27 05:00,2019-01-27 07:00,16.009,0.004,418.527,607.672,0.026
2019-01-27 06:00,2019-01-27 08:00,20.091,0,669.121,868.236,0.001
2019-01-27 07:00,2019-01-27 09:00,24.006,0,865.733,1086.243,0
2019-01-27 08:00,2019-01-27 10:00,26.920,0,1009.047,1246.670,0
2019-01-27 09:00,2019-01-27 11:00,28.996,0,1091.260,1338.667,0
2019-01-27 10:00,2019-01-27 12:00,30.497,0,1106.256,1355.934,0
2019-01-27 11:00,2019-01-27 13:00,31.261,0,1052.337,1297.248,0
2019-01-27 12:00,2019-01-27 14:00,31.224,0,933.059,1166.277,0
2019-01-27 13:00,2019-01-27 15:00,30.242,0.001,758.693,972.658,0
2019-01-27 14:00,2019-01-27 16:00,28.273,0.002,543.212,728.926,0
2019-01-27 15:00,2019-01-27 17:00,25.401,0.014,307.774,451.989,0.014
2019-01-27 16:00,2019-01-27 18:00,22.131,0.053,86.411,160.625,0.027
2019-01-27 17:00,2019-01-27 19:00,19.161,0.071,0.111,0.517,0.057
2019-01-27 18:00,2019-01-27 20:00,17.323,0.102,0,0,0.148
2019-01-27 19:00,2019-01-27 21:00,16.224,0.129,0,0,0.230
2019-01-27 20:00,2019-01-27 22:00,15.662,0.122,0,0,0.274
2019-01-27 21:00,2019-01-27 23:00,15.278,0.109,0,0,0.290
2019-01-27 22:00,2019-01-28 00:00,14.875,0.099,0,0,0.295
2019-01-27 23:00,2019-01-28 01:00,14.510,0.088,0,0,0.294
2019-01-28 00:00,2019-01-28 02:00,14.174,0.082,0,0,0.288
2019-01-28 01:00,2019-01-28 03:00,13.834,0.076,0,0,0.273
2019-01-28 02:00,2019-01-28 04:00,13.514,0.068,0,0,0.268
2019-01-28 03:00,2019-01-28 05:00,13.474,0.068,19.271,51.155,0.271
2019-01-28 04:00,2019-01-28 06:00,15.095,0.057,168.203,318.910,0.240
2019-01-28 05:00,2019-01-28 07:00,17.500,0.035,402.725,604.789,0.058
2019-01-28 06:00,2019-01-28 08:00,21.357,0.020,663.547,865.736,0.011
2019-01-28 07:00,2019-01-28 09:00,25.512,0.005,856.501,1084.243,0
2019-01-28 08:00,2019-01-28 10:00,28.937,0.002,996.755,1244.670,0
2019-01-28 09:00,2019-01-28 11:00,31.455,0.001,1077.380,1336.667,0
2019-01-28 10:00,2019-01-28 12:00,33.252,0,1092.254,1353.934,0
2019-01-28 11:00,2019-01-28 13:00,34.216,0,1038.167,1295.248,0
2019-01-28 12:00,2019-01-28 14:00,34.300,0.001,919.677,1164.230,0.001
2019-01-28 13:00,2019-01-28 15:00,33.283,0.001,743.559,970.176,0.028
2019-01-28 14:00,2019-01-28 16:00,30.973,0.003,525.100,726.384,0.027
2019-01-28 15:00,2019-01-28 17:00,27.872,0.006,289.629,448.980,0.014
2019-01-28 16:00,2019-01-28 18:00,24.478,0.011,80.356,157.215,0.014
2019-01-28 17:00,2019-01-28 19:00,21.658,0.010,0.069,0.349,0.035
2019-01-28 18:00,2019-01-28 20:00,20.126,0.019,0,0,0.199
2019-01-28 19:00,2019-01-28 21:00,19.405,0.030,0,0,0.317
2019-01-28 20:00,2019-01-28 22:00,19.060,0.025,0,0,0.349
2019-01-28 21:00,2019-01-28 23:00,18.818,0.015,0,0,0.273
2019-01-28 22:00,2019-01-29 00:00,18.636,0.012,0,0,0.142
2019-01-28 23:00,2019-01-29 01:00,18.415,0.009,0,0,0.111
2019-01-29 00:00,2019-01-29 02:00,18.537,0.006,0,0,0.155
2019-01-29 01:00,2019-01-29 03:00,19.029,0.004,0,0,0.125
2019-01-29 02:00,2019-01-29 04:00,19.743,0.003,0,0,0.151
