# Renewables.ninja Solar photovoltaic power (PV) (Point API) - -32.580, 26.559 - Version: 1.1 (using GSEE v0.3.1) - License: https://creativecommons.org/licenses/by-nc/4.0/ - Reference: https://doi.org/10.1016/j.energy.2016.08.060
# Units: time in UTC, local_time in Africa/Johannesburg, electricity in kW, irradiance_direct in unknown, irradiance_diffuse in unknown, temperature in ºC
# {"units": {"time": "UTC", "local_time": "Africa/Johannesburg", "electricity": "kW", "irradiance_direct": "unknown", "irradiance_diffuse": "unknown", "temperature": "\u00baC"}, "params": {"local_time": true, "header": true, "lat": "-32.58044469633279", "lon": "26.559067500974685", "date_from": "2019-01-01", "date_to": "2019-12-31", "dataset": "merra2", "capacity": "1", "system_loss": "0.1", "tracking": "0", "tilt": "35", "azim": "180", "raw": true}}
time,local_time,electricity,irradiance_direct,irradiance_diffuse,temperature
2019-01-16 23:00,2019-01-17 01:00,0,0,0,15.953
2019-01-17 00:00,2019-01-17 02:00,0,0,0,15.828
2019-01-17 01:00,2019-01-17 03:00,0,0,0,15.683
2019-01-17 02:00,2019-01-17 04:00,0,0,0,15.545
2019-01-17 03:00,2019-01-17 05:00,0.007,0,0.018,15.624
2019-01-17 04:00,2019-01-17 06:00,0.065,0.005,0.083,17.193
2019-01-17 05:00,2019-01-17 07:00,0.247,0.201,0.092,20.096
2019-01-17 06:00,2019-01-17 08:00,0.452,0.462,0.090,24.099
2019-01-17 07:00,2019-01-17 09:00,0.600,0.674,0.098,28.216
2019-01-17 08:00,2019-01-17 10:00,0.697,0.833,0.106,31.299
2019-01-17 09:00,2019-01-17 11:00,0.747,0.926,0.110,33.346
2019-01-17 10:00,2019-01-17 12:00,0.751,0.939,0.114,34.531
2019-01-17 11:00,2019-01-17 13:00,0.704,0.855,0.118,34.988
2019-01-17 12:00,2019-01-17 14:00,0.636,0.752,0.108,34.943
2019-01-17 13:00,2019-01-17 15:00,0.509,0.560,0.103,34.163
2019-01-17 14:00,2019-01-17 16:00,0.345,0.342,0.093,32.598
2019-01-17 15:00,2019-01-17 17:00,0.163,0.133,0.075,30.244
2019-01-17 16:00,2019-01-17 18:00,0.028,0,0.047,27.125
2019-01-17 17:00,2019-01-17 19:00,0,0,0.001,23.841
2019-01-17 18:00,2019-01-17 20:00,0,0,0,22.070
2019-01-17 19:00,2019-01-17 21:00,0,0,0,21.037
2019-01-17 20:00,2019-01-17 22:00,0,0,0,20.388
2019-01-17 21:00,2019-01-17 23:00,0,0,0,20.015
2019-01-17 22:00,2019-01-18 00:00,0,0,0,19.604
2019-01-17 23:00,2019-01-18 01:00,0,0,0,19.006
2019-01-18 00:00,2019-01-18 02:00,0,0,0,18.395
2019-01-18 01:00,2019-01-18 03:00,0,0,0,17.964
2019-01-18 02:00,2019-01-18 04:00,0,0,0,17.587
2019-01-18 03:00,2019-01-18 05:00,0.006,0,0.017,17.835
2019-01-18 04:00,2019-01-18 06:00,0.048,0.008,0.062,20.636
2019-01-18 05:00,2019-01-18 07:00,0.247,0.217,0.081,23.253
2019-01-18 06:00,2019-01-18 08:00,0.451,0.473,0.085,26.545
2019-01-18 07:00,2019-01-18 09:00,0.601,0.689,0.093,30.133
2019-01-18 08:00,2019-01-18 10:00,0.698,0.853,0.099,33.114
2019-01-18 09:00,2019-01-18 11:00,0.751,0.956,0.102,35.285
2019-01-18 10:00,2019-01-18 12:00,0.762,0.987,0.100,36.676
2019-01-18 11:00,2019-01-18 13:00,0.731,0.937,0.097,36.946
2019-01-18 12:00,2019-01-18 14:00,0.656,0.804,0.092,35.627
2019-01-18 13:00,2019-01-18 15:00,0.533,0.605,0.087,32.799
2019-01-18 14:00,2019-01-18 16:00,0.365,0.367,0.083,28.117
2019-01-18 15:00,2019-01-18 17:00,0.164,0.114,0.088,22.529
2019-01-18 16:00,2019-01-18 18:00,0.034,0,0.052,18.074
2019-01-18 17:00,2019-01-18 19:00,0,0,0,16.086
2019-01-18 18:00,2019-01-18 20:00,0,0,0,15.512
2019-01-18 19:00,2019-01-18 21:00,0,0,0,14.972
2019-01-18 20:00,2019-01-18 22:00,0,0,0,14.309
2019-01-18 21:00,2019-01-18 23:00,0,0,0,13.624
2019-01-18 22:00,2019-01-19 00:00,0,0,0,12.955
2019-01-18 23:00,2019-01-19 01:00,0,0,0,12.305
2019-01-19 00:00,2019-01-19 02:00,0,0,0,11.795
2019-01-19 01:00,2019-01-19 03:00,0,0,0,11.365
2019-01-19 02:00,2019-01-19 04:00,0,0,0,10.940
2019-01-19 03:00,2019-01-19 05:00,0.004,0,0.013,10.663
2019-01-19 04:00,2019-01-19 06:00,0.061,0.005,0.076,11.190
2019-01-19 05:00,2019-01-19 07:00,0.269,0.239,0.069,12.749
2019-01-19 06:00,2019-01-19 08:00,0.500,0.518,0.068,15.041
2019-01-19 07:00,2019-01-19 09:00,0.667,0.743,0.076,17.483
2019-01-19 08:00,2019-01-19 10:00,0.775,0.910,0.084,19.698
2019-01-19 09:00,2019-01-19 11:00,0.829,1.007,0.088,21.527
2019-01-19 10:00,2019-01-19 12:00,0.835,1.025,0.090,22.937
2019-01-19 11:00,2019-01-19 13:00,0.795,0.964,0.089,23.772
2019-01-19 12:00,2019-01-19 14:00,0.708,0.829,0.084,23.884
2019-01-19 13:00,2019-01-19 15:00,0.573,0.635,0.077,23.290
2019-01-19 14:00,2019-01-19 16:00,0.392,0.402,0.067,21.933
2019-01-19 15:00,2019-01-19 17:00,0.179,0.159,0.056,19.863
2019-01-19 16:00,2019-01-19 18:00,0.023,0,0.038,17.032
2019-01-19 17:00,2019-01-19 19:00,0,0,0.001,13.987
2019-01-19 18:00,2019-01-19 20:00,0,0,0,11.919
2019-01-19 19:00,2019-01-19 21:00,0,0,0,10.541
2019-01-19 20:00,2019-01-19 22:00,0,0,0,9.942
2019-01-19 21:00,2019-01-19 23:00,0,0,0,9.614
2019-01-19 22:00,2019-01-20 00:00,0,0,0,9.480
2019-01-19 23:00,2019-01-20 01:00,0,0,0,9.279
2019-01-20 00:00,2019-01-20 02:00,0,0,0,9.041
2019-01-20 01:00,2019-01-20 03:00,0,0,0,8.885
2019-01-20 02:00,2019-01-20 04:00,0,0,0,8.337
2019-01-20 03:00,2019-01-20 05:00,0.005,0,0.015,8.003
2019-01-20 04:00,2019-01-20 06:00,0.038,0.007,0.048,10.517
2019-01-20 05:00,2019-01-20 07:00,0.277,0.261,0.056,13.432
2019-01-20 06:00,2019-01-20 08:00,0.497,0.520,0.066,16.668
2019-01-20 07:00,2019-01-20 09:00,0.659,0.743,0.075,19.765
2019-01-20 08:00,2019-01-20 10:00,0.763,0.910,0.083,22.654
2019-01-20 09:00,2019-01-20 11:00,0.813,1.005,0.088,25.076
2019-01-20 10:00,2019-01-20 12:00,0.817,1.024,0.089,26.983
2019-01-20 11:00,2019-01-20 13:00,0.776,0.964,0.088,28.312
2019-01-20 12:00,2019-01-20 14:00,0.689,0.828,0.084,28.940
2019-01-20 13:00,2019-01-20 15:00,0.554,0.629,0.078,28.822
2019-01-20 14:00,2019-01-20 16:00,0.374,0.390,0.071,27.840
2019-01-20 15:00,2019-01-20 17:00,0.168,0.143,0.066,25.971
2019-01-20 16:00,2019-01-20 18:00,0.027,0,0.045,22.968
2019-01-20 17:00,2019-01-20 19:00,0,0,0.001,19.280
2019-01-20 18:00,2019-01-20 20:00,0,0,0,17.347
2019-01-20 19:00,2019-01-20 21:00,0,0,0,15.974
2019-01-20 20:00,2019-01-20 22:00,0,0,0,14.805
2019-01-20 21:00,2019-01-20 23:00,0,0,0,14.025
2019-01-20 22:00,2019-01-21 00:00,0,0,0,13.433
2019-01-20 23:00,2019-01-21 01:00,0,0,0,12.917
2019-01-21 00:00,2019-01-21 02:00,0,0,0,12.614
2019-01-21 01:00,2019-01-21 03:00,0,0,0,12.649
2019-01-21 02:00,2019-01-21 04:00,0,0,0,12.875
2019-01-21 03:00,2019-01-21 05:00,0.005,0,0.015,13.662
2019-01-21 04:00,2019-01-21 06:00,0.034,0.007,0.045,18.056
2019-01-21 05:00,2019-01-21 07:00,0.265,0.264,0.055,22.831
2019-01-21 06:00,2019-01-21 08:00,0.469,0.523,0.065,28.845
2019-01-21 07:00,2019-01-21 09:00,0.621,0.748,0.074,32.136
2019-01-21 08:00,2019-01-21 10:00,0.720,0.914,0.082,34.284
2019-01-21 09:00,2019-01-21 11:00,0.769,1.007,0.087,35.977
2019-01-21 10:00,2019-01-21 12:00,0.771,1.019,0.090,37.192
2019-01-21 11:00,2019-01-21 13:00,0.732,0.953,0.090,37.931
2019-01-21 12:00,2019-01-21 14:00,0.651,0.817,0.086,38.193
2019-01-21 13:00,2019-01-21 15:00,0.526,0.623,0.079,37.951
2019-01-21 14:00,2019-01-21 16:00,0.358,0.392,0.070,37.126
2019-01-21 15:00,2019-01-21 17:00,0.164,0.155,0.059,35.444
2019-01-21 16:00,2019-01-21 18:00,0.021,0,0.039,30.767
2019-01-21 17:00,2019-01-21 19:00,0,0,0.001,25.127
2019-01-21 18:00,2019-01-21 20:00,0,0,0,21.747
2019-01-21 19:00,2019-01-21 21:00,0,0,0,19.220
2019-01-21 20:00,2019-01-21 22:00,0,0,0,17.732
2019-01-21 21:00,2019-01-21 23:00,0,0,0,16.670
2019-01-21 22:00,2019-01-22 00:00,0,0,0,15.796
2019-01-21 23:00,2019-01-22 01:00,0,0,0,14.950
2019-01-22 00:00,2019-01-22 02:00,0,0,0,14.143
2019-01-22 01:00,2019-01-22 03:00,0,0,0,13.455
2019-01-22 02:00,2019-01-22 04:00,0,0,0,12.950
2019-01-22 03:00,2019-01-22 05:00,0.005,0,0.015,13.123
2019-01-22 04:00,2019-01-22 06:00,0.042,0.005,0.057,16.999
2019-01-22 05:00,2019-01-22 07:00,0.251,0.224,0.076,20.736
2019-01-22 06:00,2019-01-22 08:00,0.440,0.446,0.093,24.837
2019-01-22 07:00,2019-01-22 09:00,0.588,0.650,0.103,27.862
2019-01-22 08:00,2019-01-22 10:00,0.702,0.838,0.103,30.364
2019-01-22 09:00,2019-01-22 11:00,0.765,0.960,0.100,32.252
2019-01-22 10:00,2019-01-22 12:00,0.777,0.994,0.098,33.512
2019-01-22 11:00,2019-01-22 13:00,0.744,0.943,0.095,34.201
2019-01-22 12:00,2019-01-22 14:00,0.664,0.812,0.089,34.166
2019-01-22 13:00,2019-01-22 15:00,0.539,0.622,0.082,33.192
2019-01-22 14:00,2019-01-22 16:00,0.370,0.391,0.072,30.847
2019-01-22 15:00,2019-01-22 17:00,0.170,0.152,0.061,27.383
2019-01-22 16:00,2019-01-22 18:00,0.023,0,0.040,23.835
2019-01-22 17:00,2019-01-22 19:00,0,0,0,20.866
2019-01-22 18:00,2019-01-22 20:00,0,0,0,19.048
2019-01-22 19:00,2019-01-22 21:00,0,0,0,17.617
2019-01-22 20:00,2019-01-22 22:00,0,0,0,16.605
2019-01-22 21:00,2019-01-22 23:00,0,0,0,15.821
2019-01-22 22:00,2019-01-23 00:00,0,0,0,15.166
2019-01-22 23:00,2019-01-23 01:00,0,0,0,14.692
2019-01-23 00:00,2019-01-23 02:00,0,0,0,14.461
2019-01-23 01:00,2019-01-23 03:00,0,0,0,14.348
2019-01-23 02:00,2019-01-23 04:00,0,0,0,14.418
2019-01-23 03:00,2019-01-23 05:00,0.005,0,0.014,14.546
2019-01-23 04:00,2019-01-23 06:00,0.071,0.001,0.093,15.582
2019-01-23 05:00,2019-01-23 07:00,0.206,0.082,0.162,17.307
2019-01-23 06:00,2019-01-23 08:00,0.384,0.278,0.176,19.939
2019-01-23 07:00,2019-01-23 09:00,0.583,0.589,0.136,23.137
2019-01-23 08:00,2019-01-23 10:00,0.707,0.801,0.124,26.095
2019-01-23 09:00,2019-01-23 11:00,0.758,0.896,0.127,28.357
2019-01-23 10:00,2019-01-23 12:00,0.768,0.919,0.127,29.569
2019-01-23 11:00,2019-01-23 13:00,0.730,0.856,0.127,29.635
2019-01-23 12:00,2019-01-23 14:00,0.643,0.710,0.129,28.744
2019-01-23 13:00,2019-01-23 15:00,0.518,0.529,0.121,27.099
2019-01-23 14:00,2019-01-23 16:00,0.352,0.314,0.112,24.731
2019-01-23 15:00,2019-01-23 17:00,0.163,0.097,0.103,21.920
2019-01-23 16:00,2019-01-23 18:00,0.032,0,0.050,18.765
2019-01-23 17:00,2019-01-23 19:00,0,0,0,15.990
2019-01-23 18:00,2019-01-23 20:00,0,0,0,14.389
2019-01-23 19:00,2019-01-23 21:00,0,0,0,13.606
2019-01-23 20:00,2019-01-23 22:00,0,0,0,13.144
2019-01-23 21:00,2019-01-23 23:00,0,0,0,12.782
2019-01-23 22:00,2019-01-24 00:00,0,0,0,12.447
2019-01-23 23:00,2019-01-24 01:00,0,0,0,12.133
2019-01-24 00:00,2019-01-24 02:00,0,0,0,11.851
2019-01-24 01:00,2019-01-24 03:00,0,0,0,11.660
2019-01-24 02:00,2019-01-24 04:00,0,0,0,11.471
2019-01-24 03:00,2019-01-24 05:00,0.003,0,0.011,11.439
2019-01-24 04:00,2019-01-24 06:00,0.058,0,0.078,11.978
2019-01-24 05:00,2019-01-24 07:00,0.168,0.029,0.169,13.148
2019-01-24 06:00,2019-01-24 08:00,0.299,0.099,0.246,15.034
2019-01-24 07:00,2019-01-24 09:00,0.444,0.248,0.274,17.558
2019-01-24 08:00,2019-01-24 10:00,0.689,0.703,0.166,20.993
2019-01-24 09:00,2019-01-24 11:00,0.774,0.885,0.134,23.895
2019-01-24 10:00,2019-01-24 12:00,0.790,0.935,0.126,26.039
2019-01-24 11:00,2019-01-24 13:00,0.761,0.903,0.117,27.398
2019-01-24 12:00,2019-01-24 14:00,0.673,0.767,0.114,27.678
2019-01-24 13:00,2019-01-24 15:00,0.538,0.566,0.110,26.800
2019-01-24 14:00,2019-01-24 16:00,0.362,0.335,0.104,24.645
2019-01-24 15:00,2019-01-24 17:00,0.173,0.125,0.087,21.478
2019-01-24 16:00,2019-01-24 18:00,0.032,0,0.050,17.985
2019-01-24 17:00,2019-01-24 19:00,0,0,0,15.336
2019-01-24 18:00,2019-01-24 20:00,0,0,0,14.233
2019-01-24 19:00,2019-01-24 21:00,0,0,0,13.886
2019-01-24 20:00,2019-01-24 22:00,0,0,0,13.703
2019-01-24 21:00,2019-01-24 23:00,0,0,0,13.535
2019-01-24 22:00,2019-01-25 00:00,0,0,0,13.320
2019-01-24 23:00,2019-01-25 01:00,0,0,0,13.059
2019-01-25 00:00,2019-01-25 02:00,0,0,0,12.829
2019-01-25 01:00,2019-01-25 03:00,0,0,0,12.659
2019-01-25 02:00,2019-01-25 04:00,0,0,0,12.562
2019-01-25 03:00,2019-01-25 05:00,0.003,0,0.012,12.690
2019-01-25 04:00,2019-01-25 06:00,0.067,0,0.088,13.618
2019-01-25 05:00,2019-01-25 07:00,0.196,0.060,0.170,15.253
2019-01-25 06:00,2019-01-25 08:00,0.404,0.304,0.171,17.978
2019-01-25 07:00,2019-01-25 09:00,0.589,0.581,0.144,21.043
2019-01-25 08:00,2019-01-25 10:00,0.700,0.758,0.141,23.623
2019-01-25 09:00,2019-01-25 11:00,0.761,0.870,0.140,25.685
2019-01-25 10:00,2019-01-25 12:00,0.775,0.904,0.137,27.040
2019-01-25 11:00,2019-01-25 13:00,0.722,0.808,0.148,27.392
2019-01-25 12:00,2019-01-25 14:00,0.618,0.626,0.164,26.545
2019-01-25 13:00,2019-01-25 15:00,0.490,0.440,0.163,24.672
2019-01-25 14:00,2019-01-25 16:00,0.317,0.215,0.163,22.047
2019-01-25 15:00,2019-01-25 17:00,0.151,0.055,0.129,19.287
2019-01-25 16:00,2019-01-25 18:00,0.026,0,0.042,16.963
2019-01-25 17:00,2019-01-25 19:00,0,0,0,15.375
2019-01-25 18:00,2019-01-25 20:00,0,0,0,14.592
2019-01-25 19:00,2019-01-25 21:00,0,0,0,14.170
2019-01-25 20:00,2019-01-25 22:00,0,0,0,13.881
2019-01-25 21:00,2019-01-25 23:00,0,0,0,13.627
2019-01-25 22:00,2019-01-26 00:00,0,0,0,13.423
2019-01-25 23:00,2019-01-26 01:00,0,0,0,13.263
2019-01-26 00:00,2019-01-26 02:00,0,0,0,13.102
2019-01-26 01:00,2019-01-26 03:00,0,0,0,12.935
2019-01-26 02:00,2019-01-26 04:00,0,0,0,12.800
2019-01-26 03:00,2019-01-26 05:00,0.003,0,0.012,12.795
2019-01-26 04:00,2019-01-26 06:00,0.064,0,0.085,13.513
2019-01-26 05:00,2019-01-26 07:00,0.180,0.039,0.172,14.814
2019-01-26 06:00,2019-01-26 08:00,0.302,0.108,0.243,16.527
2019-01-26 07:00,2019-01-26 09:00,0.460,0.275,0.270,18.475
2019-01-26 08:00,2019-01-26 10:00,0.627,0.555,0.222,20.634
2019-01-26 09:00,2019-01-26 11:00,0.734,0.771,0.175,22.655
2019-01-26 10:00,2019-01-26 12:00,0.771,0.867,0.149,24.196
2019-01-26 11:00,2019-01-26 13:00,0.749,0.850,0.135,25.069
2019-01-26 12:00,2019-01-26 14:00,0.660,0.715,0.132,25.036
2019-01-26 13:00,2019-01-26 15:00,0.528,0.527,0.127,24.273
2019-01-26 14:00,2019-01-26 16:00,0.350,0.297,0.122,22.779
2019-01-26 15:00,2019-01-26 17:00,0.167,0.105,0.099,20.786
2019-01-26 16:00,2019-01-26 18:00,0.030,0,0.048,18.276
2019-01-26 17:00,2019-01-26 19:00,0,0,0,15.953
2019-01-26 18:00,2019-01-26 20:00,0,0,0,14.609
2019-01-26 19:00,2019-01-26 21:00,0,0,0,13.824
2019-01-26 20:00,2019-01-26 22:00,0,0,0,13.283
2019-01-26 21:00,2019-01-26 23:00,0,0,0,12.910
2019-01-26 22:00,2019-01-27 00:00,0,0,0,12.555
2019-01-26 23:00,2019-01-27 01:00,0,0,0,12.208
2019-01-27 00:00,2019-01-27 02:00,0,0,0,11.926
2019-01-27 01:00,2019-01-27 03:00,0,0,0,11.709
2019-01-27 02:00,2019-01-27 04:00,0,0,0,11.518
2019-01-27 03:00,2019-01-27 05:00,0.004,0,0.013,11.581
2019-01-27 04:00,2019-01-27 06:00,0.052,0.001,0.071,13.308
2019-01-27 05:00,2019-01-27 07:00,0.256,0.220,0.078,16.058
2019-01-27 06:00,2019-01-27 08:00,0.475,0.491,0.078,20.194
2019-01-27 07:00,2019-01-27 09:00,0.632,0.714,0.086,24.095
2019-01-27 08:00,2019-01-27 10:00,0.733,0.877,0.094,26.963
2019-01-27 09:00,2019-01-27 11:00,0.784,0.972,0.099,29.018
2019-01-27 10:00,2019-01-27 12:00,0.790,0.992,0.101,30.515
2019-01-27 11:00,2019-01-27 13:00,0.753,0.934,0.099,31.286
2019-01-27 12:00,2019-01-27 14:00,0.671,0.803,0.094,31.260
2019-01-27 13:00,2019-01-27 15:00,0.544,0.612,0.086,30.301
2019-01-27 14:00,2019-01-27 16:00,0.371,0.382,0.076,28.365
2019-01-27 15:00,2019-01-27 17:00,0.171,0.147,0.065,25.500
2019-01-27 16:00,2019-01-27 18:00,0.023,0,0.039,22.209
2019-01-27 17:00,2019-01-27 19:00,0,0,0,19.239
2019-01-27 18:00,2019-01-27 20:00,0,0,0,17.395
2019-01-27 19:00,2019-01-27 21:00,0,0,0,16.259
2019-01-27 20:00,2019-01-27 22:00,0,0,0,15.677
2019-01-27 21:00,2019-01-27 23:00,0,0,0,15.282
2019-01-27 22:00,2019-01-28 00:00,0,0,0,14.860
2019-01-27 23:00,2019-01-28 01:00,0,0,0,14.480
2019-01-28 00:00,2019-01-28 02:00,0,0,0,14.132
2019-01-28 01:00,2019-01-28 03:00,0,0,0,13.784
2019-01-28 02:00,2019-01-28 04:00,0,0,0,13.451
2019-01-28 03:00,2019-01-28 05:00,0.004,0,0.013,13.406
2019-01-28 04:00,2019-01-28 06:00,0.053,0.001,0.073,15.087
2019-01-28 05:00,2019-01-28 07:00,0.248,0.205,0.086,17.540
2019-01-28 06:00,2019-01-28 08:00,0.470,0.486,0.081,21.454
2019-01-28 07:00,2019-01-28 09:00,0.623,0.703,0.090,25.664
2019-01-28 08:00,2019-01-28 10:00,0.719,0.863,0.099,29.074
2019-01-28 09:00,2019-01-28 11:00,0.767,0.956,0.105,31.571
2019-01-28 10:00,2019-01-28 12:00,0.772,0.975,0.106,33.355
2019-01-28 11:00,2019-01-28 13:00,0.734,0.916,0.104,34.318
2019-01-28 12:00,2019-01-28 14:00,0.654,0.786,0.099,34.425
2019-01-28 13:00,2019-01-28 15:00,0.527,0.594,0.093,33.469
2019-01-28 14:00,2019-01-28 16:00,0.357,0.361,0.085,31.230
2019-01-28 15:00,2019-01-28 17:00,0.163,0.130,0.075,28.101
2019-01-28 16:00,2019-01-28 18:00,0.024,0,0.041,24.644
2019-01-28 17:00,2019-01-28 19:00,0,0,0,21.822
2019-01-28 18:00,2019-01-28 20:00,0,0,0,20.287
2019-01-28 19:00,2019-01-28 21:00,0,0,0,19.547
2019-01-28 20:00,2019-01-28 22:00,0,0,0,19.194
2019-01-28 21:00,2019-01-28 23:00,0,0,0,18.943
2019-01-28 22:00,2019-01-29 00:00,0,0,0,18.747
2019-01-28 23:00,2019-01-29 01:00,0,0,0,18.520
2019-01-29 00:00,2019-01-29 02:00,0,0,0,18.665
2019-01-29 01:00,2019-01-29 03:00,0,0,0,19.184
2019-01-29 02:00,2019-01-29 04:00,0,0,0,19.906
2019-01-29 03:00,2019-01-29 05:00,0.004,0,0.013,20.966
2019-01-29 04:00,2019-01-29 06:00,0.054,0.001,0.076,23.586
2019-01-29 05:00,2019-01-29 07:00,0.245,0.206,0.095,27.313
2019-01-29 06:00,2019-01-29 08:00,0.442,0.456,0.102,30.995
2019-01-29 07:00,2019-01-29 09:00,0.591,0.670,0.113,33.754
2019-01-29 08:00,2019-01-29 10:00,0.688,0.827,0.123,35.726
2019-01-29 09:00,2019-01-29 11:00,0.736,0.914,0.131,37.213
2019-01-29 10:00,2019-01-29 12:00,0.733,0.903,0.143,38.338
2019-01-29 11:00,2019-01-29 13:00,0.657,0.734,0.183,38.662
2019-01-29 12:00,2019-01-29 14:00,0.492,0.370,0.279,37.064
2019-01-29 13:00,2019-01-29 15:00,0.260,0.060,0.269,33.654
2019-01-29 14:00,2019-01-29 16:00,0.119,0.010,0.146,30.353
2019-01-29 15:00,2019-01-29 17:00,0.055,0.003,0.077,27.462
2019-01-29 16:00,2019-01-29 18:00,0.009,0,0.021,24.170
2019-01-29 17:00,2019-01-29 19:00,0,0,0,21.799
2019-01-29 18:00,2019-01-29 20:00,0,0,0,20.638
2019-01-29 19:00,2019-01-29 21:00,0,0,0,19.853
2019-01-29 20:00,2019-01-29 22:00,0,0,0,19.271
2019-01-29 21:00,2019-01-29 23:00,0,0,0,18.897
2019-01-29 22:00,2019-01-30 00:00,0,0,0,18.656
2019-01-29 23:00,2019-01-30 01:00,0,0,0,18.474
2019-01-30 00:00,2019-01-30 02:00,0,0,0,18.141
2019-01-30 01:00,2019-01-30 03:00,0,0,0,17.704
2019-01-30 02:00,2019-01-30 04:00,0,0,0,17.386
2019-01-30 03:00,2019-01-30 05:00,0.004,0,0.012,17.325
2019-01-30 04:00,2019-01-30 06:00,0.050,0.001,0.071,19.619
2019-01-30 05:00,2019-01-30 07:00,0.249,0.207,0.094,22.948
2019-01-30 06:00,2019-01-30 08:00,0.442,0.435,0.110,26.372
2019-01-30 07:00,2019-01-30 09:00,0.583,0.616,0.131,28.525
2019-01-30 08:00,2019-01-30 10:00,0.672,0.741,0.151,30.270
2019-01-30 09:00,2019-01-30 11:00,0.719,0.809,0.169,31.755
2019-01-30 10:00,2019-01-30 12:00,0.626,0.567,0.263,32.297
2019-01-30 11:00,2019-01-30 13:00,0.570,0.448,0.297,32.366
2019-01-30 12:00,2019-01-30 14:00,0.426,0.211,0.327,31.302
2019-01-30 13:00,2019-01-30 15:00,0.289,0.081,0.277,29.289
2019-01-30 14:00,2019-01-30 16:00,0.182,0.032,0.194,26.848
2019-01-30 15:00,2019-01-30 17:00,0.108,0.017,0.123,24.518
2019-01-30 16:00,2019-01-30 18:00,0.026,0,0.044,22.190
2019-01-30 17:00,2019-01-30 19:00,0,0,0,20.205
2019-01-30 18:00,2019-01-30 20:00,0,0,0,19.195
2019-01-30 19:00,2019-01-30 21:00,0,0,0,18.599
2019-01-30 20:00,2019-01-30 22:00,0,0,0,18.156
2019-01-30 21:00,2019-01-30 23:00,0,0,0,17.841
2019-01-30 22:00,2019-01-31 00:00,0,0,0,17.573
2019-01-30 23:00,2019-01-31 01:00,0,0,0,17.283
2019-01-31 00:00,2019-01-31 02:00,0,0,0,16.945
2019-01-31 01:00,2019-01-31 03:00,0,0,0,16.618
2019-01-31 02:00,2019-01-31 04:00,0,0,0,16.369
2019-01-31 03:00,2019-01-31 05:00,0.002,0,0.010,16.239
2019-01-31 04:00,2019-01-31 06:00,0.066,0,0.089,16.789
2019-01-31 05:00,2019-01-31 07:00,0.195,0.060,0.172,17.938
2019-01-31 06:00,2019-01-31 08:00,0.335,0.161,0.234,19.853
2019-01-31 07:00,2019-01-31 09:00,0.487,0.339,0.253,22.222
2019-01-31 08:00,2019-01-31 10:00,0.602,0.508,0.249,24.194
2019-01-31 09:00,2019-01-31 11:00,0.676,0.633,0.240,25.467
2019-01-31 10:00,2019-01-31 12:00,0.650,0.566,0.268,25.799
2019-01-31 11:00,2019-01-31 13:00,0.662,0.623,0.229,25.682
2019-01-31 12:00,2019-01-31 14:00,0.578,0.503,0.222,24.839
2019-01-31 13:00,2019-01-31 15:00,0.464,0.358,0.207,23.422
2019-01-31 14:00,2019-01-31 16:00,0.280,0.135,0.198,21.406
2019-01-31 15:00,2019-01-31 17:00,0.141,0.040,0.133,19.491
2019-01-31 16:00,2019-01-31 18:00,0.019,0,0.035,17.573
2019-01-31 17:00,2019-01-31 19:00,0,0,0,16.138
2019-01-31 18:00,2019-01-31 20:00,0,0,0,15.560
2019-01-31 19:00,2019-01-31 21:00,0,0,0,15.377
2019-01-31 20:00,2019-01-31 22:00,0,0,0,15.234
2019-01-31 21:00,2019-01-31 23:00,0,0,0,15.118
2019-01-31 22:00,2019-02-01 00:00,0,0,0,14.954
2019-01-31 23:00,2019-02-01 01:00,0,0,0,14.865
2019-02-01 00:00,2019-02-01 02:00,0,0,0,14.784
2019-02-01 01:00,2019-02-01 03:00,0,0,0,14.633
2019-02-01 02:00,2019-02-01 04:00,0,0,0,14.457
2019-02-01 03:00,2019-02-01 05:00,0.001,0,0.008,14.350
2019-02-01 04:00,2019-02-01 06:00,0.063,0,0.085,14.885
2019-02-01 05:00,2019-02-01 07:00,0.195,0.060,0.171,16.150
2019-02-01 06:00,2019-02-01 08:00,0.393,0.270,0.192,18.569
2019-02-01 07:00,2019-02-01 09:00,0.561,0.501,0.186,21.276
2019-02-01 08:00,2019-02-01 10:00,0.630,0.571,0.222,23.242
2019-02-01 09:00,2019-02-01 11:00,0.684,0.645,0.236,24.766
2019-02-01 10:00,2019-02-01 12:00,0.644,0.543,0.281,25.504
2019-02-01 11:00,2019-02-01 13:00,0.615,0.502,0.280,25.741
2019-02-01 12:00,2019-02-01 14:00,0.512,0.345,0.289,25.044
2019-02-01 13:00,2019-02-01 15:00,0.391,0.206,0.267,23.559
2019-02-01 14:00,2019-02-01 16:00,0.258,0.095,0.214,21.771
2019-02-01 15:00,2019-02-01 17:00,0.108,0.016,0.121,19.949
2019-02-01 16:00,2019-02-01 18:00,0.020,0,0.036,18.212
2019-02-01 17:00,2019-02-01 19:00,0,0,0,16.960
2019-02-01 18:00,2019-02-01 20:00,0,0,0,16.288
2019-02-01 19:00,2019-02-01 21:00,0,0,0,15.828
2019-02-01 20:00,2019-02-01 22:00,0,0,0,15.525
2019-02-01 21:00,2019-02-01 23:00,0,0,0,15.273
2019-02-01 22:00,2019-02-02 00:00,0,0,0,14.982
